Player,Team,Year,Years,,Value,APY,Guaranteed,,APY as % Of,,Inflated,Inflated,Inflated
Anthony Butler,Colts,2021,3,,"$2,433,000 ","$811,000 ","$8,000 ",,0.40%,,"$3,632,836 ","$1,210,945 ","$11,945 "
Barrington Wade,Broncos,2021,3,,"$2,435,000 ","$811,667 ","$10,000 ",,0.40%,,"$3,635,822 ","$1,211,941 ","$14,932 "
Tavante Beckett,Lions,2021,3,,"$2,435,000 ","$811,667 ","$75,000 ",,0.40%,,"$3,635,822 ","$1,211,941 ","$111,986 "
Barrington Wade,Ravens,2021,3,,"$2,435,000 ","$811,667 ","$10,000 ",,0.40%,,"$3,635,822 ","$1,211,941 ","$14,932 "
Curtis Robinson,Broncos,2021,3,,"$2,435,000 ","$811,667 ","$20,000 ",,0.40%,,"$3,635,822 ","$1,211,941 ","$29,863 "
Riley Cole,Chiefs,2021,3,,"$2,435,000 ","$811,667 ","$100,000 ",,0.40%,,"$3,635,822 ","$1,211,941 ","$149,315 "
Paddy Fisher,Panthers,2021,3,,"$2,440,000 ","$813,333 ","$15,000 ",,0.40%,,"$3,643,288 ","$1,214,429 ","$22,397 "
Amen Ogbongbemiga,Chargers,2021,3,,"$2,440,000 ","$813,333 ","$30,000 ",,0.40%,,"$3,643,288 ","$1,214,429 ","$44,795 "
Jon Rhattigan,Seahawks,2021,3,,"$2,445,000 ","$815,000 ","$20,000 ",,0.40%,,"$3,650,753 ","$1,216,918 ","$29,863 "
Milo Eifler,Jets,2021,3,,"$2,445,000 ","$815,000 ","$170,000 ",,0.40%,,"$3,650,753 ","$1,216,918 ","$253,836 "
Dylan Moses,Jaguars,2021,3,,"$2,445,000 ","$815,000 ","$70,000 ",,0.40%,,"$3,650,753 ","$1,216,918 ","$104,521 "
Justin Hilliard,Giants,2021,3,,"$2,455,000 ","$818,333 ","$125,000 ",,0.40%,,"$3,665,685 ","$1,221,894 ","$186,644 "
Elijah Sullivan,49ers,2021,3,,"$2,455,000 ","$818,333 ","$125,000 ",,0.40%,,"$3,665,685 ","$1,221,894 ","$186,644 "
Justin Hilliard,49ers,2021,3,,"$2,455,000 ","$818,333 ","$125,000 ",,0.40%,,"$3,665,685 ","$1,221,894 ","$186,644 "
Christian Elliss,Vikings,2021,3,,"$2,460,000 ","$820,000 ","$110,000 ",,0.40%,,"$3,673,151 ","$1,224,384 ","$164,247 "
Curtis Bolton,Lions,2021,2,,"$1,675,000 ","$837,500 ",$0 ,,0.50%,,"$2,501,027 ","$1,250,514 ",$0 
Javin White,Jets,2021,2,,"$1,675,000 ","$837,500 ",$0 ,,0.50%,,"$2,501,027 ","$1,250,514 ",$0 
Kamal Martin,Panthers,2021,2,,"$1,675,000 ","$837,500 ",$0 ,,0.50%,,"$2,501,027 ","$1,250,514 ",$0 
Del'Shawn Phillips,NYJ/BAL,2021,2,,"$1,675,000 ","$837,500 ",$0 ,,0.50%,,"$2,501,027 ","$1,250,514 ",$0 
Curtis Bolton,Texans,2021,1,,"$1,675,000 ","$837,500 ",$0 ,,0.50%,,"$2,501,027 ","$1,250,514 ",$0 
James Onwualu,Raiders,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Jamal Carter,Titans,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Josh Woods,Lions,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Natrez Patrick,Broncos,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Micah Kiser,Broncos,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Alex Singleton,Eagles,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Robert Spillane,Steelers,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Calvin Munson,Dolphins,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Marcus Allen,Steelers,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Jamal Carter,Cardinals,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Jordan Kunaszyk,Commanders,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Dakota Allen,Jaguars,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Josh Woods,Bears,2021,1,,"$850,000 ","$850,000 ",$0 ,,0.50%,,"$1,269,178 ","$1,269,178 ",$0 
Grant Stuard,IND/TB,2021,4,,"$3,556,248 ","$889,062 ","$76,248 ",,0.50%,,"$5,310,014 ","$1,327,504 ","$113,850 "
Patrick Johnson,Eagles,2021,4,,"$3,585,872 ","$896,468 ","$105,872 ",,0.50%,,"$5,354,247 ","$1,338,562 ","$158,083 "
Isaiah McDuffie,Packers,2021,4,,"$3,610,704 ","$902,676 ","$130,704 ",,0.50%,,"$5,391,325 ","$1,347,831 ","$195,161 "
Noah Dawkins,Jets,2021,2,,"$1,815,000 ","$907,500 ",$0 ,,0.50%,,"$2,710,068 ","$1,355,034 ",$0 
Noah Dawkins,Jets,2021,2,,"$1,835,000 ","$917,500 ",$0 ,,0.50%,,"$2,739,932 ","$1,369,966 ",$0 
Marquel Lee,Raiders,2021,1,,"$920,000 ","$920,000 ",$0 ,,0.50%,,"$1,373,699 ","$1,373,699 ",$0 
Austin Calitro,Bears,2021,1,,"$920,000 ","$920,000 ",$0 ,,0.50%,,"$1,373,699 ","$1,373,699 ",$0 
Marquel Lee,Raiders,2021,1,,"$920,000 ","$920,000 ",$0 ,,0.50%,,"$1,373,699 ","$1,373,699 ",$0 
Shaquem Griffin,Dolphins,2021,1,,"$920,000 ","$920,000 ",$0 ,,0.50%,,"$1,373,699 ","$1,373,699 ",$0 
Malik Jefferson,Colts,2021,1,,"$920,000 ","$920,000 ",$0 ,,0.50%,,"$1,373,699 ","$1,373,699 ",$0 
Vince Biegel,Dolphins,2021,1,,"$920,000 ","$920,000 ",$0 ,,0.50%,,"$1,373,699 ","$1,373,699 ",$0 
Donald Payne,49ers,2021,1,,"$920,000 ","$920,000 ",$0 ,,0.50%,,"$1,373,699 ","$1,373,699 ",$0 
Edmond Robinson,Jets,2021,1,,"$920,000 ","$920,000 ",$0 ,,0.50%,,"$1,373,699 ","$1,373,699 ",$0 
Hamsah Nasirildeen,Jets,2021,4,,"$3,687,848 ","$921,961 ","$207,848 ",,0.50%,,"$5,506,513 ","$1,376,627 ","$310,348 "
Nick Niemann,Chargers,2021,4,,"$3,694,008 ","$923,502 ","$214,008 ",,0.50%,,"$5,515,711 ","$1,378,928 ","$319,546 "
Cameron McGrone,Patriots,2021,4,,"$3,720,152 ","$930,038 ","$240,152 ",,0.50%,,"$5,554,748 ","$1,388,687 ","$358,583 "
K.J. Britt,Buccaneers,2021,4,,"$3,746,296 ","$936,574 ","$266,296 ",,0.50%,,"$5,593,784 ","$1,398,446 ","$397,620 "
Garret Wallow,Texans,2021,4,,"$3,775,888 ","$943,972 ","$295,884 ",,0.50%,,"$5,637,970 ","$1,409,492 ","$441,799 "
Tony Fields II,Browns,2021,4,,"$3,809,752 ","$952,438 ","$329,752 ",,0.50%,,"$5,688,534 ","$1,422,133 ","$492,369 "
Jamien Sherwood,Jets,2021,4,,"$3,834,856 ","$958,714 ","$354,856 ",,0.50%,,"$5,726,018 ","$1,431,504 ","$529,853 "
Sharif Finch,Titans,2021,2,,"$1,955,000 ","$977,500 ",$0 ,,0.50%,,"$2,919,110 ","$1,459,555 ",$0 
Austin Calitro,Bengals,2021,2,,"$1,955,000 ","$977,500 ",$0 ,,0.50%,,"$2,919,110 ","$1,459,555 ",$0 
Harvey Langi,Patriots,2021,1,,"$982,500 ","$982,500 ",$0 ,,0.50%,,"$1,467,021 ","$1,467,021 ",$0 
B.J. Goodson,Jets,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Patrick Onwuasor,Raiders,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Joseph Jones,Titans,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Will Compton,Raiders,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Dylan Cole,Titans,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Jared Norris,Commanders,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Joe Walker,Cardinals,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Terrance Smith,Cardinals,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
David Mayo,Commanders,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Hardy Nickerson,Texans,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Benardrick McKinney,Giants,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Jaylon Smith,Giants,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Tyrell Adams,49ers,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Avery Williamson,Titans,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
B.J. Bello,Titans,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Nate Gerry,49ers,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Elijah Lee,Browns,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Josh Harvey-Clemons,Dolphins,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Tyrell Adams,49ers,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Elijah Lee,Browns,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Kamalei Correa,Chiefs,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
David Mayo,Commanders,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Joe Walker,Commanders,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Darron Lee,Raiders,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
James Burgess,49ers,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Kyle Wilber,Raiders,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Tyrell Adams,Jaguars,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Justin March-Lillard,Titans,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Will Compton,Raiders,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Justin March-Lillard,Raiders,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Jaylon Smith,Packers,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Elijah Lee,Browns,2021,1,,"$990,000 ","$990,000 ",$0 ,,0.50%,,"$1,478,219 ","$1,478,219 ",$0 
Buddy Johnson,Steelers,2021,4,,"$3,979,344 ","$994,836 ","$499,344 ",,0.50%,,"$5,941,760 ","$1,485,440 ","$745,596 "
Devante Downs,Giants,2021,1,,"$1,020,000 ","$1,020,000 ","$75,000 ",,0.60%,,"$1,523,014 ","$1,523,014 ","$111,986 "
Marquel Lee,Bills,2021,1,,"$1,020,000 ","$1,020,000 ","$25,000 ",,0.60%,,"$1,523,014 ","$1,523,014 ","$37,329 "
Jahlani Tavai,Patriots,2021,2,,"$2,050,000 ","$1,025,000 ","$50,000 ",,0.60%,,"$3,060,959 ","$1,530,479 ","$74,658 "
Brandon Copeland,Falcons,2021,1,,"$1,040,000 ","$1,040,000 ","$300,000 ",,0.60%,,"$1,552,877 ","$1,552,877 ","$447,945 "
Harvey Langi,Patriots,2021,1,,"$1,057,500 ","$1,057,500 ","$75,000 ",,0.60%,,"$1,579,007 ","$1,579,007 ","$111,986 "
Vince Biegel,Dolphins,2021,1,,"$1,057,500 ","$1,057,500 ","$25,000 ",,0.60%,,"$1,579,007 ","$1,579,007 ","$37,329 "
Jabril Cox,Cowboys,2021,4,,"$4,251,248 ","$1,062,812 ","$771,248 ",,0.60%,,"$6,347,754 ","$1,586,938 ","$1,151,589 "
Derrick Barnes,Lions,2021,4,,"$4,261,208 ","$1,065,302 ","$781,208 ",,0.60%,,"$6,362,626 ","$1,590,656 ","$1,166,461 "
Alec Ogletree,Bears,2021,1,,"$1,075,000 ","$1,075,000 ",$0 ,,0.60%,,"$1,605,137 ","$1,605,137 ",$0 
Mychal Kendricks,49ers,2021,1,,"$1,075,000 ","$1,075,000 ",$0 ,,0.60%,,"$1,605,137 ","$1,605,137 ",$0 
Bruce Irvin,Bears,2021,1,,"$1,075,000 ","$1,075,000 ",$0 ,,0.60%,,"$1,605,137 ","$1,605,137 ",$0 
Todd Davis,Giants,2021,1,,"$1,075,000 ","$1,075,000 ",$0 ,,0.60%,,"$1,605,137 ","$1,605,137 ",$0 
Jamie Collins,Patriots,2021,1,,"$1,075,000 ","$1,075,000 ",$0 ,,0.60%,,"$1,605,137 ","$1,605,137 ",$0 
Julian Stanford,Panthers,2021,1,,"$1,075,000 ","$1,075,000 ",$0 ,,0.60%,,"$1,605,137 ","$1,605,137 ",$0 
Daren Bates,Falcons,2021,1,,"$1,075,000 ","$1,075,000 ",$0 ,,0.60%,,"$1,605,137 ","$1,605,137 ",$0 
Vince Williams,Steelers,2021,1,,"$1,075,000 ","$1,075,000 ",$0 ,,0.60%,,"$1,605,137 ","$1,605,137 ",$0 
Josh Bynes,BAL/CAR,2021,1,,"$1,075,000 ","$1,075,000 ",$0 ,,0.60%,,"$1,605,137 ","$1,605,137 ",$0 
Raekwon McMillan,Patriots,2021,2,,"$2,170,000 ","$1,085,000 ","$200,000 ",,0.60%,,"$3,240,137 ","$1,620,068 ","$298,630 "
Joseph Jones,Buccaneers,2021,1,,"$1,090,000 ","$1,090,000 ","$75,000 ",,0.60%,,"$1,627,534 ","$1,627,534 ","$111,986 "
Hardy Nickerson,Texans,2021,1,,"$1,100,000 ","$1,100,000 ","$50,000 ",,0.60%,,"$1,642,466 ","$1,642,466 ","$74,658 "
Calvin Munson,MIA/NE,2021,2,,"$2,215,000 ","$1,107,500 ","$50,000 ",,0.60%,,"$3,307,329 ","$1,653,664 ","$74,658 "
Nick Dzubnar,Titans,2021,1,,"$1,115,000 ","$1,115,000 ","$50,000 ",,0.60%,,"$1,664,863 ","$1,664,863 ","$74,658 "
L.J. Fort,Ravens,2021,1,,"$1,127,500 ","$1,127,500 ","$987,500 ",,0.60%,,"$1,683,527 ","$1,683,527 ","$1,474,486 "
Kwon Alexander,Saints,2021,1,,"$1,127,500 ","$1,127,500 ","$387,500 ",,0.60%,,"$1,683,527 ","$1,683,527 ","$578,596 "
Duke Riley,Dolphins,2021,1,,"$1,127,500 ","$1,127,500 ","$637,500 ",,0.60%,,"$1,683,527 ","$1,683,527 ","$951,884 "
Tyrell Adams,Bills,2021,1,,"$1,127,500 ","$1,127,500 ","$100,000 ",,0.60%,,"$1,683,527 ","$1,683,527 ","$149,315 "
Reggie Ragland,Giants,2021,1,,"$1,127,500 ","$1,127,500 ","$137,500 ",,0.60%,,"$1,683,527 ","$1,683,527 ","$205,308 "
Jordan Evans,Bengals,2021,1,,"$1,127,500 ","$1,127,500 ","$100,000 ",,0.60%,,"$1,683,527 ","$1,683,527 ","$149,315 "
Jared Norris,Commanders,2021,1,,"$1,127,500 ","$1,127,500 ","$137,500 ",,0.60%,,"$1,683,527 ","$1,683,527 ","$205,308 "
Miles Killebrew,Steelers,2021,1,,"$1,127,500 ","$1,127,500 ","$137,500 ",,0.60%,,"$1,683,527 ","$1,683,527 ","$205,308 "
Brennan Scarlett,Dolphins,2021,1,,"$1,127,500 ","$1,127,500 ","$637,500 ",,0.60%,,"$1,683,527 ","$1,683,527 ","$951,884 "
Raekwon McMillan,Patriots,2021,1,,"$1,150,000 ","$1,150,000 ","$250,000 ",,0.60%,,"$1,717,123 ","$1,717,123 ","$373,288 "
Ernest Jones,LAR/SEA/TEN,2021,4,,"$4,685,354 ","$1,171,339 ","$840,616 ",,0.60%,,"$6,995,940 ","$1,748,986 ","$1,255,166 "
Andre Smith,Bills,2021,2,,"$2,400,000 ","$1,200,000 ","$300,000 ",,0.70%,,"$3,583,562 ","$1,791,781 ","$447,945 "
Marcell Harris,49ers,2021,1,,"$1,200,000 ","$1,200,000 ","$350,000 ",,0.70%,,"$1,791,781 ","$1,791,781 ","$522,603 "
Monty Rice,TEN/NO,2021,4,,"$4,848,858 ","$1,212,215 ","$886,440 ",,0.70%,,"$7,240,076 ","$1,810,020 ","$1,323,588 "
Kevin Minter,Buccaneers,2021,1,,"$1,212,500 ","$1,212,500 ","$137,500 ",,0.70%,,"$1,810,445 ","$1,810,445 ","$205,308 "
Malcolm Smith,Browns,2021,1,,"$1,212,500 ","$1,212,500 ","$500,000 ",,0.70%,,"$1,810,445 ","$1,810,445 ","$746,575 "
LaRoy Reynolds,Patriots,2021,1,,"$1,212,500 ","$1,212,500 ","$75,000 ",,0.70%,,"$1,810,445 ","$1,810,445 ","$111,986 "
Mychal Kendricks,49ers,2021,1,,"$1,212,500 ","$1,212,500 ","$200,000 ",,0.70%,,"$1,810,445 ","$1,810,445 ","$298,630 "
Christian Jones,Bears,2021,1,,"$1,212,500 ","$1,212,500 ","$537,500 ",,0.70%,,"$1,810,445 ","$1,810,445 ","$802,568 "
Divine Deablo,Raiders,2021,4,,"$4,980,836 ","$1,245,209 ","$982,424 ",,0.70%,,"$7,437,139 ","$1,859,285 ","$1,466,907 "
Tae Davis,Texans,2021,1,,"$1,250,000 ","$1,250,000 ","$250,000 ",,0.70%,,"$1,866,438 ","$1,866,438 ","$373,288 "
Chazz Surratt,Vikings,2021,4,,"$5,015,094 ","$1,253,774 ","$1,007,340 ",,0.70%,,"$7,488,291 ","$1,872,074 ","$1,504,110 "
Joe Thomas,Texans,2021,1,,"$1,265,000 ","$1,265,000 ","$15,000 ",,0.70%,,"$1,888,836 ","$1,888,836 ","$22,397 "
Pete Werner,Saints,2021,4,,"$5,684,682 ","$1,421,171 ","$3,072,707 ",,0.80%,,"$8,488,087 ","$2,122,022 ","$4,588,015 "
Nick Bolton,Chiefs,2021,4,,"$5,834,040 ","$1,458,510 ","$3,188,120 ",,0.80%,,"$8,711,101 ","$2,177,775 ","$4,760,344 "
Joe Thomas,Texans,2021,1,,"$1,500,000 ","$1,500,000 ","$250,000 ",,0.80%,,"$2,239,726 ","$2,239,726 ","$373,288 "
Ben Niemann,Chiefs,2021,1,,"$1,570,000 ","$1,570,000 ","$800,000 ",,0.90%,,"$2,344,247 ","$2,344,247 ","$1,194,521 "
Jeremiah Owusu-Koramoah,Browns,2021,4,,"$6,476,224 ","$1,619,056 ","$3,684,354 ",,0.90%,,"$9,669,978 ","$2,417,495 ","$5,501,296 "
Tanner Vallejo,Cardinals,2021,2,,"$3,300,000 ","$1,650,000 ","$1,100,000 ",,0.90%,,"$4,927,397 ","$2,463,699 ","$1,642,466 "
Chris Board,Ravens,2021,1,,"$1,683,000 ","$1,683,000 ","$1,683,000 ",,0.90%,,"$2,512,973 ","$2,512,973 ","$2,512,973 "
Neville Hewitt,Texans,2021,1,,"$1,700,000 ","$1,700,000 ","$700,000 ",,0.90%,,"$2,538,356 ","$2,538,356 ","$1,045,205 "
Alex Anzalone,Lions,2021,1,,"$1,750,000 ","$1,750,000 ","$1,500,000 ",,1.00%,,"$2,613,014 ","$2,613,014 ","$2,239,726 "
Nick Vigil,Vikings,2021,1,,"$1,750,000 ","$1,750,000 ","$1,050,000 ",,1.00%,,"$2,613,014 ","$2,613,014 ","$1,567,808 "
Elandon Roberts,Dolphins,2021,1,,"$1,990,000 ","$1,990,000 ","$650,000 ",,1.10%,,"$2,971,370 ","$2,971,370 ","$970,548 "
Damien Wilson,Jaguars,2021,1,,"$2,000,000 ","$2,000,000 ","$1,750,000 ",,1.10%,,"$2,986,301 ","$2,986,301 ","$2,613,014 "
De'Vondre Campbell,Packers,2021,1,,"$2,000,000 ","$2,000,000 ","$1,010,000 ",,1.10%,,"$2,986,301 ","$2,986,301 ","$1,508,082 "
Zeke Turner,Cardinals,2021,1,,"$2,133,000 ","$2,133,000 ",$0 ,,1.20%,,"$3,184,890 ","$3,184,890 ",$0 
T.J. Edwards,Eagles,2021,1,,"$2,150,000 ","$2,150,000 ","$2,150,000 ",,1.20%,,"$3,210,274 ","$3,210,274 ","$3,210,274 "
Nick Bellore,Seahawks,2021,2,,"$4,450,000 ","$2,225,000 ","$1,200,000 ",,1.20%,,"$6,644,521 ","$3,322,260 ","$1,791,781 "
Jalen Reeves-Maybin,Lions,2021,1,,"$2,337,500 ","$2,337,500 ","$2,337,500 ",,1.30%,,"$3,490,240 ","$3,490,240 ","$3,490,240 "
Tyler Matakevich,Bills,2021,1,,"$2,500,000 ","$2,500,000 ","$1,500,000 ",,1.40%,,"$3,732,877 ","$3,732,877 ","$2,239,726 "
Kamu Grugier-Hill,Texans,2021,1,,"$2,500,000 ","$2,500,000 ","$1,000,000 ",,1.40%,,"$3,732,877 ","$3,732,877 ","$1,493,151 "
Eric Wilson,HOU/PHI,2021,1,,"$2,750,000 ","$2,750,000 ","$2,750,000 ",,1.50%,,"$4,106,164 ","$4,106,164 ","$4,106,164 "
Benardrick McKinney,Dolphins,2021,1,,"$3,000,000 ","$3,000,000 ","$750,000 ",,1.60%,,"$4,479,452 ","$4,479,452 ","$1,119,863 "
Denzel Perryman,Raiders,2021,2,,"$6,000,000 ","$3,000,000 ","$2,990,000 ",,1.60%,,"$8,958,904 ","$4,479,452 ","$4,464,521 "
Christian Kirksey,Texans,2021,1,,"$3,000,000 ","$3,000,000 ","$500,000 ",,1.60%,,"$4,479,452 ","$4,479,452 ","$746,575 "
Anthony Walker Jr.,Browns,2021,1,,"$3,000,000 ","$3,000,000 ","$1,745,000 ",,1.60%,,"$4,479,452 ","$4,479,452 ","$2,605,548 "
Denzel Perryman,Panthers,2021,2,,"$6,000,000 ","$3,000,000 ","$2,990,000 ",,1.60%,,"$8,958,904 ","$4,479,452 ","$4,464,521 "
K.J. Wright,Raiders,2021,1,,"$3,255,000 ","$3,255,000 ","$3,000,000 ",,1.80%,,"$4,860,205 ","$4,860,205 ","$4,479,452 "
Alexander Johnson,Broncos,2021,1,,"$3,384,000 ","$3,384,000 ",$0 ,,1.90%,,"$5,052,822 ","$5,052,822 ",$0 
Jamin Davis,Commanders,2021,4,,"$13,794,176 ","$3,448,544 ","$13,794,176 ",,1.90%,,"$20,596,783 ","$5,149,196 ","$20,596,783 "
Kevin Pierre-Louis,Texans,2021,2,,"$7,000,000 ","$3,500,000 ","$2,750,000 ",,1.90%,,"$10,452,055 ","$5,226,027 ","$4,106,164 "
Keanu Neal,Cowboys,2021,1,,"$4,000,000 ","$4,000,000 ","$3,000,000 ",,2.20%,,"$5,972,603 ","$5,972,603 ","$4,479,452 "
Jayon Brown,Titans,2021,1,,"$4,500,000 ","$4,500,000 ","$3,250,000 ",,2.50%,,"$6,719,178 ","$6,719,178 ","$4,852,740 "
Jordan Hicks,Cardinals,2021,2,,"$9,000,000 ","$4,500,000 ","$2,000,000 ",,2.50%,,"$13,438,356 ","$6,719,178 ","$2,986,301 "
Nicholas Morrow,Raiders,2021,1,,"$4,500,000 ","$4,500,000 ","$4,500,000 ",,2.50%,,"$6,719,178 ","$6,719,178 ","$6,719,178 "
Jarrad Davis,Jets,2021,1,,"$5,500,000 ","$5,500,000 ","$5,500,000 ",,3.00%,,"$8,212,329 ","$8,212,329 ","$8,212,329 "
Kyle Van Noy,Patriots,2021,2,,"$12,000,000 ","$6,000,000 ","$6,000,000 ",,3.30%,,"$17,917,808 ","$8,958,904 ","$8,958,904 "
Anthony Barr,Vikings,2021,1,,"$10,000,000 ","$10,000,000 ","$8,400,000 ",,5.50%,,"$14,931,507 ","$14,931,507 ","$12,542,466 "
Matt Milano,Bills,2021,4,,"$41,500,000 ","$10,375,000 ","$23,500,000 ",,5.70%,,"$61,965,753 ","$15,491,438 ","$35,089,041 "
Lavonte David,Buccaneers,2021,2,,"$25,000,000 ","$12,500,000 ","$20,000,000 ",,6.80%,,"$37,328,767 ","$18,664,384 ","$29,863,014 "
Jerome Baker,Dolphins,2021,3,,"$37,500,000 ","$12,500,000 ","$28,410,000 ",,6.80%,,"$55,993,151 ","$18,664,384 ","$42,420,411 "
Fred Warner,49ers,2021,5,,"$95,225,000 ","$19,045,000 ","$40,500,000 ",,10.40%,,"$142,185,274 ","$28,437,055 ","$60,472,603 "
Shaquille Leonard,Colts,2021,5,,"$98,500,000 ","$19,700,000 ","$52,500,000 ",,10.80%,,"$147,075,342 ","$29,415,068 ","$78,390,411 "
Chapelle Russell,Buccaneers,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Rashad Smith,Eagles,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Cassh Maluia,Patriots,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Jonas Griffith,49ers,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Darius Harris,Chiefs,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Omari Cobb,Chiefs,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Jack Cichy,Patriots,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Justin Phillips,Commanders,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Daniel Bituli,Panthers,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
Michael Pinckney,Patriots,2020,1,,"$142,800 ","$142,800 ",$0 ,,0.10%,,"$196,332 ","$196,332 ",$0 
